Vehicle ID,Repair Date,Repair Description,Cost,Parts Replaced,Repair Shop,Mechanic,Warranty Expiry
7e9189ed-0bc3-44c7-9057-9b011169d57d,2025-03-15,Clutch Replacement,1796.18,Radiator,"Cobb, Stewart and Robinson",Kristin Lopez,2025-04-08
2b30a867-8d94-4cb1-af92-d1372255633e,2025-04-27,AC Repair,4101.52,Brake Pads,"Dunn, Avila and Wright",Mr. Matthew Jacobs DVM,2025-06-12
cc5d86ec-ce3d-4605-b357-56a5210dcb8c,2025-02-14,Tire Replacement,4883.59,Timing Belt,Bridges-Avila,Sheila Burke,2025-02-26
4cc22d11-6a06-4523-a3ab-ee8dc17baf3f,2025-04-08,Battery Replacement,965.89,Brake Pads,Hill Ltd,Abigail Garrett,2025-02-02
3dda6827-2856-4712-b9c8-94d1638196c9,2025-01-03,AC Repair,453.82,Shock Absorbers,Nguyen and Sons,Melissa Vargas,2025-03-04
62b0938f-4236-48dd-b46f-79f524139106,2025-02-12,AC Repair,1649.25,Alternator,Robinson-Baker,Justin Mendoza,2025-02-25
4efc70cc-dbf3-4c30-81b9-391c7adc6eed,2025-06-06,Suspension Repair,667.55,Shock Absorbers,Welch and Sons,Tony Holmes,2025-01-30
a6fbdae1-e832-43a2-aaed-ef2728736a65,2025-01-02,Tire Replacement,3978.85,Radiator,"Rubio, Ryan and May",Nathan Smith,2025-04-26
4bc789e0-477d-43c2-8250-c584249aea62,2025-04-05,Tire Replacement,3450.85,Radiator,Chapman PLC,Gloria Potter,2025-03-08
7e09b43e-c5d5-4b2b-b723-fa24c76d3753,2025-02-10,AC Repair,2337.4,Alternator,Anderson and Sons,Catherine Davis,2025-03-18
b8229782-8b06-4ab2-b7a5-9ec3118f82a7,2025-01-26,Tire Replacement,4867.96,Shock Absorbers,"Lopez, Schmidt and Stevens",Brett Moore,2025-03-24
33111343-df25-4d9f-b037-7481be4122af,2025-05-05,Battery Replacement,408.47,Alternator,Hobbs Inc,Matthew Hunt,2025-04-20
e7518ff3-682c-4f6b-a2a7-25aaf63087f6,2025-01-20,AC Repair,2430.56,Alternator,Thomas Ltd,Lauren Stevens,2025-07-10
2f34407e-3713-41ee-99f9-e6dd6bd0212d,2025-01-15,Clutch Replacement,1322.89,Shock Absorbers,"Rodriguez, Martinez and Estrada",Michael Evans,2025-01-16
e27cd584-7123-4d0b-bc91-e0429095e186,2025-01-08,Engine Repair,255.01,Shock Absorbers,"Carter, Hendricks and French",Michelle Miller,2025-05-02
d419e4fe-c515-4efe-bf1f-d369f30cb83a,2025-02-16,Transmission Repair,2105.09,Exhaust System,Palmer-Webb,Brittany Hill,2025-05-09
0f0764fe-bfed-4964-ae5d-751ec49ac6bd,2025-06-13,Clutch Replacement,3150.04,Shock Absorbers,Leach-Martin,Christina Adams,2025-05-27
c84893ee-4850-4be5-862e-a11b4db876a3,2025-03-18,Engine Repair,3930.86,Shock Absorbers,Carroll and Sons,Thomas Bell,2025-02-02
68f1ae73-5109-4e0f-875e-5edc1d70683f,2025-01-12,Fuel System Repair,1019.11,Brake Pads,Taylor-Daniels,Dana Miranda,2025-05-22
ee179116-cd53-46ad-b92f-bb47e326f9b7,2025-02-01,Engine Repair,4640.58,Radiator,"Pratt, Wade and Gardner",Ethan Brown,2025-05-20
5db204c5-16e5-4081-b95a-ac5db8160035,2025-01-09,Transmission Repair,3264.16,Shock Absorbers,Cunningham-Molina,Travis Davis,2025-04-04
0ab1814b-c36c-4175-b7aa-f40ea7fb2c30,2025-02-13,Fuel System Repair,865.75,Radiator,Beasley Inc,Shawn Rodriguez,2025-06-08
2e555d0d-af9b-4d24-8bcf-9f82d27c0af1,2025-06-10,Suspension Repair,278.98,Radiator,"Cook, Glenn and Berg",Danielle Paul,2025-05-04
957d8b13-7c99-48bb-bd42-dd32c78689c9,2025-01-27,Battery Replacement,904.89,Brake Pads,"Lee, Patel and Dalton",Jonathan Horn,2025-02-25
040d6795-344f-4fd3-8359-a77b8912810a,2025-01-11,Suspension Repair,122.39,Brake Pads,"Mullins, Lloyd and Johnson",Morgan Fleming,2025-01-31
584ee44f-7c3a-4ae1-a396-86a24b7583c4,2025-06-09,Clutch Replacement,1856.65,Timing Belt,Miller-Hunt,Charlotte Scott,2025-04-01
40b016d6-fc1b-4968-b6f9-2ff36e210c97,2025-04-12,Clutch Replacement,3825.17,Exhaust System,Bennett-Bentley,Chris Hall,2025-03-04
8c58a14d-c2fa-469f-99d2-a7431bc428af,2025-01-09,Fuel System Repair,1274.21,Brake Pads,Carter Group,Dr. James Torres DDS,2025-02-02
a1740d1d-5b63-4ded-a13c-3a5291979d50,2025-01-10,Suspension Repair,4311.9,Timing Belt,"Wilson, Martin and Moreno",Timothy Jones DVM,2025-03-28
b8a42a80-1227-4530-9602-eaca3b67f3bb,2025-03-25,Tire Replacement,1968.51,Alternator,Johnson-Long,Grace Barton,2025-01-18
8684160d-2e04-49a2-b416-8b39ceca2e43,2025-06-24,Clutch Replacement,4641.13,Timing Belt,"Griffith, Osborne and Ramirez",Victor Fischer,2025-02-24
2f3cc889-76f1-4da1-80b7-520f070de5dd,2025-02-14,Fuel System Repair,4561.47,Brake Pads,Williams-Wright,David Hernandez,2025-04-21
bd2a724e-49ab-4ab1-be0c-eb5bbc36ef60,2025-07-03,AC Repair,211.44,Alternator,"Walker, James and Hernandez",Ryan Burke,2025-07-04
86ffe427-a016-4213-8448-1e5ef6ebfa00,2025-05-14,Tire Replacement,196.9,Alternator,Martinez-Gilmore,Kathleen Hicks,2025-07-09
3e07270b-6e37-424f-9715-ea622cd5898f,2025-04-28,Fuel System Repair,2455.61,Brake Pads,"Jenkins, Friedman and Lee",Patrick Johnson,2025-03-23
b0252efd-f02d-449f-ad16-e610ad9093a4,2025-02-22,Suspension Repair,306.01,Radiator,Suarez-Werner,Michelle Rivera,2025-06-29
cbdc0a32-f39c-412a-a700-ba5745b21c79,2025-02-21,Suspension Repair,2239.88,Radiator,"Salas, Green and Allen",Rachel Warner,2025-02-04
2f84e51a-5ec0-4f91-93ab-e8ff4d01a996,2025-06-18,Tire Replacement,798.29,Timing Belt,Alexander LLC,Billy Beard,2025-06-03
d4bf84bf-9a82-4043-9807-b2f98d9ec49f,2025-04-16,Tire Replacement,3814.22,Brake Pads,"Santiago, Johnson and Marshall",Kimberly Roach,2025-06-18
02faa703-0e05-47ef-b584-a6ed46cd2c6e,2025-07-06,Suspension Repair,4833.17,Radiator,"Farley, Curry and Wang",Stephen Hunt,2025-06-27
3de69baf-71e5-4d45-a0ac-c93776439866,2025-03-27,Clutch Replacement,157.14,Timing Belt,"Walker, Cunningham and Jordan",Kimberly Weiss,2025-04-15
979f3dc1-a7a5-4c0c-8853-31f74415b77d,2025-07-05,Engine Repair,2829.31,Radiator,Ray-Harrington,Jessica Johnson,2025-06-19
be9ae6c1-ffeb-4d71-845c-84d05f5c9c74,2025-07-08,Battery Replacement,4288.39,Shock Absorbers,"Harris, Martin and Flowers",Kimberly Houston,2025-06-11
342d55b3-1938-4675-b250-dbec30852690,2025-03-08,Suspension Repair,3376.81,Timing Belt,Santana-Garza,Susan Castillo,2025-06-06
d8e31b75-6baa-4158-8717-93a71a1a3616,2025-03-24,Fuel System Repair,3456.39,Timing Belt,"Ortiz, Strickland and Holden",Melissa George,2025-03-29
969d7b27-f795-46f1-abcd-eea6f4a16cd6,2025-04-26,Battery Replacement,1604.34,Shock Absorbers,"Cook, Harrington and Williams",William Anderson,2025-03-21
636a3def-c7e5-4dd9-8fc7-3de60e301c31,2025-03-21,Battery Replacement,3607.47,Exhaust System,Daniel-Hughes,Andrea Cuevas,2025-03-29
fc0ebca0-68c9-4ff6-a77f-e0bc3fe8e9dc,2025-07-07,Brake Service,3521.44,Exhaust System,Davis-Lopez,Allen Keller,2025-03-05
2b25ea40-b114-4bdd-814e-2a1aea0b4bea,2025-02-18,Brake Service,4388.34,Timing Belt,Mack PLC,Karina Lopez,2025-06-24
e69df0ee-8f6a-410e-909a-0a3707cbef70,2025-04-12,Brake Service,1112.56,Shock Absorbers,Scott Ltd,Cody Jordan,2025-06-19
74dab18b-378d-45cc-8dc3-2c6fa1a5db6b,2025-05-17,Suspension Repair,3780.54,Exhaust System,"Lamb, Hopkins and Brown",Judy Jensen,2025-04-08
191158de-6710-47e3-859d-16e4159ddb54,2025-06-30,AC Repair,148.64,Timing Belt,Delgado Ltd,Amy Parker,2025-03-05
25230eb9-14fe-42e6-99e7-c75e95be79ca,2025-04-06,Tire Replacement,3489.03,Timing Belt,Parrish PLC,Monica Gallegos,2025-06-01
6b2e8d98-2409-4794-bd91-c7d697e55a80,2025-02-28,Battery Replacement,4818.4,Brake Pads,"Stephens, Johnson and Lewis",Thomas Williams,2025-06-02
c01f8444-afa1-444a-8486-c10f64ac2d92,2025-02-24,Battery Replacement,2912.35,Timing Belt,Robertson Inc,Ruth Williams,2025-02-17
a964a8cb-da6f-4517-bf19-488c03aa79ae,2025-03-16,Clutch Replacement,4025.54,Shock Absorbers,Jones-Meyer,Donna Mueller,2025-02-23
189bad15-6e1c-4746-ae6d-d45c79728aaf,2025-06-20,Battery Replacement,1905.44,Shock Absorbers,"Lewis, Ward and Russell",Kathy Castro,2025-05-31
258d461b-9608-48eb-9e46-3d22be9554c6,2025-01-20,Battery Replacement,2886.3,Alternator,"Gardner, Russell and Preston",Mark Robinson,2025-01-19
c3aad7c3-19da-44a5-bde0-21719ac34e48,2025-06-06,AC Repair,4774.65,Shock Absorbers,Ruiz Ltd,Eric Martin,2025-02-13
d7fc7a28-b3d2-46e1-b5de-d5ec7ab0debb,2025-04-27,Tire Replacement,4346.58,Brake Pads,"Evans, Howard and Hoffman",Francisco Esparza,2025-02-09
1d762782-8eae-4c7b-8051-8192c01b0872,2025-02-21,Clutch Replacement,1150.87,Radiator,Campbell-Delgado,Catherine Baker,2025-06-30
858c3978-e301-44f9-8344-e778f4f780c7,2025-04-11,Clutch Replacement,2237.83,Shock Absorbers,Doyle LLC,Ryan Greene,2025-03-20
462e2df2-0432-4793-b0dc-8cfdcd5ba338,2025-05-08,Fuel System Repair,2975.94,Radiator,"Lawrence, Nolan and Rivas",Erin Guerra,2025-06-26
e768ba74-5b73-4e1c-8eea-2300a60ab75c,2025-03-09,Clutch Replacement,3494.45,Timing Belt,"Aguirre, Ellis and Hall",Maria Jones,2025-04-05
60909d3d-ee5b-4871-bcf6-fa900494dea0,2025-03-29,Engine Repair,2604.85,Brake Pads,"Roberts, Odom and Montgomery",Jason Taylor,2025-05-12
0dfee275-b229-4e83-b5db-594e311742b3,2025-04-04,Brake Service,1797.13,Alternator,Murphy-Garcia,Bryan Butler,2025-02-26
cbad28ad-faab-4b96-b2c1-a6c18dbb2ead,2025-01-03,Engine Repair,149.79,Brake Pads,Watson-Washington,Lawrence Craig,2025-02-27
fb4e1e5a-c40b-4944-b522-c28225873601,2025-04-05,Transmission Repair,157.01,Shock Absorbers,"Francis, Martinez and Brady",Eric Garcia,2025-03-30
77cf0694-c5da-4ce6-88c6-5998c1afbc26,2025-05-28,Clutch Replacement,1054.6,Timing Belt,Perry Inc,Randy Rios,2025-04-11
93fbcef3-ac91-4e5f-bb30-540f69c657e7,2025-06-18,Suspension Repair,1734.19,Shock Absorbers,Walsh-Lewis,Mark Hayes,2025-03-13
ba02c692-c672-47ec-bd61-43636a616e82,2025-03-10,Brake Service,2976.05,Timing Belt,Sanford-Young,Denise White,2025-07-06
d6f801f5-2aee-43b8-95a0-04deb1dea8a4,2025-06-25,Engine Repair,2835.84,Exhaust System,Murray LLC,Lisa Townsend,2025-01-10
a565cbaf-abef-44e6-aa35-e3738cc06eac,2025-01-02,Fuel System Repair,3444.79,Brake Pads,Mays Inc,Mr. Anthony Smith,2025-05-30
0f90a81f-1269-4ffc-ad96-df12df100023,2025-05-20,AC Repair,2565.52,Brake Pads,"Benitez, Reed and Cobb",Joseph Miller,2025-01-14
50fa63ee-2a22-47ac-a46f-c9163d31eda0,2025-01-24,Transmission Repair,299.38,Exhaust System,Burnett PLC,Gerald Aguilar,2025-01-29
e6c7ff5c-808e-43fe-833c-9945cb258b5f,2025-03-29,Suspension Repair,598.25,Radiator,Garcia-Shannon,Lawrence Miller,2025-03-11
c8c77ced-a6c7-4385-ab66-55d71f9a5b9c,2025-07-09,Battery Replacement,1719.29,Alternator,Soto and Sons,Robin Mclaughlin,2025-07-01
c2069c61-3c75-4716-a639-b72a16890c4b,2025-04-21,Engine Repair,4397.73,Timing Belt,Hobbs Inc,Ashley Lin,2025-04-30
3acd37b8-64a3-46ba-a62d-b4f8053d1e9a,2025-06-10,Transmission Repair,671.6,Alternator,Phillips PLC,Mr. Leon Graves,2025-06-24
1b8fe268-afef-41b0-8f08-053ff0f6cd85,2025-05-29,Transmission Repair,3139.57,Brake Pads,Torres Ltd,Elizabeth Andrews,2025-05-07
945864d0-cb79-4cb4-a1f1-a27d4aacfef1,2025-06-06,AC Repair,3349.15,Alternator,Jones-Park,Brandon Lee,2025-05-12
e05d7928-649b-4bca-b7e0-cc1ef9002109,2025-06-14,Tire Replacement,1706.69,Radiator,Hughes LLC,Reginald Gibson,2025-03-02
9e15c192-b660-4eb3-9ba1-66461f4ef360,2025-05-23,Brake Service,3640.17,Alternator,Smith-Cook,Lisa Smith,2025-01-28
b67b05a1-f8e0-463e-b718-958d8c514721,2025-02-20,Clutch Replacement,3799.15,Alternator,Perkins-Zamora,Jasmine Herman,2025-06-12
c8c978ae-d5fe-4f82-9384-221a38a2b764,2025-03-16,Engine Repair,4871.35,Radiator,Burnett and Sons,Nicholas Hampton,2025-05-05
c32d3718-905e-4bf8-8151-c61846315e12,2025-06-13,AC Repair,951.9,Alternator,"Spears, Marsh and Hamilton",Gilbert Brown,2025-01-07
1eaecf55-5a99-4d71-abd0-d5139187b3b9,2025-05-31,Battery Replacement,2593.98,Timing Belt,"White, Leonard and Gutierrez",Eric Peterson,2025-04-30
07cc7e91-b0eb-4b29-804e-f0bb1af1b73f,2025-04-27,AC Repair,3846.86,Shock Absorbers,"Holden, Morgan and Jackson",Holly Barrett,2025-03-13
7c37c5d7-0924-437a-9140-3e0ce8bce736,2025-06-06,AC Repair,1019.5,Exhaust System,Foster PLC,Laura Harris,2025-04-17
da0d7529-3d8f-4856-8f52-8e479909b988,2025-06-02,Brake Service,3612.4,Exhaust System,Henry-Thomas,Ashley Torres,2025-06-24
395b53f3-148f-4c92-9527-83635f6e935b,2025-04-21,Brake Service,4270.85,Shock Absorbers,Williams-Evans,Troy Harrison,2025-03-07
0819a29d-67fd-4226-ad16-6ec4d33dd458,2025-06-29,AC Repair,4496.81,Exhaust System,"Mccoy, Johnson and Adams",Javier Austin,2025-01-20
74a07a88-5570-4d0e-aa7c-e2fce83d8ea0,2025-02-18,Suspension Repair,506.0,Brake Pads,"Lane, Smith and Moreno",Jocelyn Church,2025-06-16
d5932e89-c326-4d56-b41d-fbe922081834,2025-02-24,AC Repair,606.04,Shock Absorbers,"Leblanc, Wilson and Smith",Robin Ashley,2025-04-24
beb9037c-ab71-41d0-894c-0fbf56edb6df,2025-03-19,Engine Repair,1717.92,Radiator,"Watson, Hall and Chandler",Joseph Ryan,2025-02-03
2a53935d-3143-4742-bc99-511ce7fdc1f3,2025-01-21,Battery Replacement,2070.68,Exhaust System,Porter Group,Mitchell Vasquez,2025-02-17
05a9ed6e-d9c2-42b4-aa4b-42eec202d2b7,2025-04-08,Battery Replacement,4683.4,Alternator,Rogers-Davis,Cassandra Ruiz,2025-06-10
3f529800-f84a-41b8-aa14-cd4d4170378d,2025-01-17,Fuel System Repair,3215.75,Alternator,Jones LLC,Austin Hall,2025-03-20
5cef4875-20ae-47bb-9772-280b80f537f2,2025-04-23,Transmission Repair,414.28,Timing Belt,"Anderson, Edwards and Jones",Daniel Singh,2025-05-31
eecaf4fc-3cbd-4ba6-b34b-4cb3ee98d0e8,2025-05-28,Battery Replacement,4860.13,Alternator,Miller LLC,Jessica Martinez,2025-03-03
dbf17cee-cb6a-4eb4-8d84-09e932f0246c,2025-04-16,Clutch Replacement,1023.89,Brake Pads,Hunter-Ortiz,William Thomas,2025-02-05
0533af01-5dde-44ff-b015-37f87668d9a9,2025-04-08,Battery Replacement,3368.62,Alternator,George-Murphy,Scott Fields,2025-01-11
4fa96d15-2017-4970-a68d-0a747357b105,2025-01-03,Fuel System Repair,383.64,Timing Belt,Foster-Brooks,Ebony Jensen,2025-06-19
916f4995-7d3e-42da-8608-06549d3d6752,2025-02-27,Transmission Repair,1918.02,Radiator,"Hall, Bradshaw and Shepherd",Christopher Brennan,2025-01-06
0f056cf4-a1aa-47f6-aaee-cb5e3f168330,2025-03-13,Suspension Repair,2329.26,Radiator,Glass-Taylor,Michael Kim,2025-06-16
9673d2b7-8dc9-4eba-9570-a8bbb9c74739,2025-03-18,Fuel System Repair,2008.93,Alternator,"Jordan, Bradshaw and Burke",Christy Thompson,2025-06-01
5a25f423-3681-4896-8d0c-bb481a41dacb,2025-06-10,Suspension Repair,2806.28,Exhaust System,Davies Group,Katrina Martinez,2025-04-22
3d7c3544-b1cb-46d5-84b7-84cada655cd7,2025-05-01,Brake Service,4935.67,Shock Absorbers,"Jones, Edwards and Jones",Shannon Hall,2025-01-22
e3af9509-0d6b-498c-8188-91f3c1939625,2025-05-03,AC Repair,4659.96,Alternator,Harrison-Roach,Amanda Mcbride,2025-06-04
4e42699c-7d63-4b63-b299-4674d6f92737,2025-03-09,Tire Replacement,4482.96,Radiator,Simmons Ltd,Jeffrey Ford,2025-01-14
cd236a3f-183b-4346-b85a-2782de4a3f99,2025-06-18,Engine Repair,3822.19,Shock Absorbers,"Russell, Morrison and Brooks",Julia Kelly DDS,2025-06-20
afad3b32-9ba5-4967-8569-87da1f0bc980,2025-02-15,Fuel System Repair,2007.09,Exhaust System,Mcguire-Manning,Clinton Morales,2025-01-16
314e1a91-35d1-4834-8d89-481090ff1db8,2025-04-18,Fuel System Repair,1023.26,Shock Absorbers,Meyer-Holland,Grace Smith DVM,2025-06-11
175e983d-835c-4975-99a7-b83b094b67ef,2025-06-21,Brake Service,2980.0,Radiator,Fields LLC,Joshua Neal,2025-05-25
792ffeb1-47a5-4037-8e50-98fa5d76b4b3,2025-04-27,Brake Service,322.96,Exhaust System,David and Sons,Dawn Wilson,2025-06-07
5cdea6a5-aa1a-4afa-ad1b-beebe9b990d1,2025-02-09,Engine Repair,757.49,Alternator,Barker Inc,Scott Ellis,2025-03-13
9ceff106-9aa1-4a66-aca0-a93c2ee10aff,2025-06-03,Tire Replacement,1976.3,Exhaust System,Charles Group,Casey Hart,2025-03-21
bc95f075-3dd7-4089-acc6-3a29e16d6d0b,2025-06-22,Brake Service,2727.54,Brake Pads,"Wiggins, Chen and Hernandez",Kristina Ellis,2025-02-18
46b239fb-992a-4945-b06b-ae4a4b930a1b,2025-03-28,Suspension Repair,1380.29,Shock Absorbers,Pennington-Hall,Anna Sosa,2025-03-03
b3ad7827-0f0b-4553-a981-b00d40b9dbb4,2025-07-01,Tire Replacement,4267.36,Radiator,Heath LLC,Clinton Johnson,2025-02-20
0c9fb403-e0ff-4bc3-ab4d-c07db4f299de,2025-06-29,Transmission Repair,2932.52,Brake Pads,Randall-Anthony,Katherine Smith,2025-05-12
ee28dabd-1284-4fd3-9c35-fcb41d093a02,2025-02-17,Fuel System Repair,3034.49,Brake Pads,Hall and Sons,Mallory Callahan,2025-06-05
0f02040b-81c1-4de9-8ae9-0cc070aa5c3f,2025-01-05,Engine Repair,3949.61,Exhaust System,Schwartz-Hawkins,Timothy Johnson,2025-03-13
3d8708b8-cf2e-43f9-8fb8-4941a3b375aa,2025-06-14,Battery Replacement,3674.03,Timing Belt,Bailey LLC,Michael Rhodes,2025-03-09
cd38f606-b2cc-4f99-a6c4-655ebb1943a1,2025-04-13,Transmission Repair,2019.84,Shock Absorbers,"Chapman, Sandoval and Bowen",Seth Jones,2025-04-12
5a6bc3e5-9c02-42ca-901e-3a693be0fc39,2025-06-30,Brake Service,3985.99,Brake Pads,"Mendez, Brown and Cruz",Monica Perry,2025-05-20
6659d310-858f-4559-b6ff-52ce8ea7bc20,2025-07-10,Tire Replacement,1763.0,Exhaust System,Rush-Choi,Derek Martinez,2025-03-13
b08d8138-49fb-4e3f-a35a-a4ac505fe8d7,2025-05-05,Tire Replacement,2570.24,Shock Absorbers,"Taylor, Munoz and Diaz",Andrew Lee,2025-04-19
0e33f116-e01c-4f48-b459-01da4245c284,2025-05-15,Transmission Repair,2895.8,Timing Belt,"Velez, Bush and Chan",Nicole Richmond,2025-01-30
f6a906f6-0da3-498e-a58f-b7f01eca0073,2025-04-03,Suspension Repair,3945.2,Radiator,"Leon, Bowman and Boyer",Kim Gray,2025-05-04
770a26f3-43a1-44bc-a7d5-f0f34b71a94e,2025-03-18,Brake Service,1217.55,Shock Absorbers,Franklin Inc,Daniel Butler,2025-04-08
5e256a97-999f-410a-8389-f089f3b24d13,2025-01-30,Clutch Replacement,2655.59,Radiator,"Johnson, Harrison and Cruz",Elizabeth Patton,2025-04-26
a34c978d-d6ac-47aa-a12e-f3959395a0d6,2025-04-17,AC Repair,927.53,Timing Belt,Harris LLC,Jennifer Mckee,2025-04-17
f19b198f-c692-4b48-8acb-d1901f12a1e7,2025-04-13,Suspension Repair,2479.47,Radiator,Monroe LLC,Sarah Fox,2025-02-15
8ae5a0a5-7d37-4b21-8855-d471a1d5214a,2025-01-28,AC Repair,967.87,Timing Belt,Ellis Inc,Steven Baxter,2025-07-08
948551b3-b91c-4a07-b4ab-4611d3c1c87d,2025-03-29,AC Repair,4009.42,Alternator,Keller-Meyer,Brianna Camacho,2025-04-27
ad600ae2-f8b2-4806-9e73-b1fb53ed2da6,2025-01-03,Engine Repair,589.55,Shock Absorbers,Sherman Ltd,Kendra Christian,2025-06-23
816455c4-c673-4963-8d2e-639e62140059,2025-06-19,Transmission Repair,4922.35,Radiator,Estrada-Adams,Brian Reynolds,2025-07-02
b9932fec-b069-4b68-8f33-1b11668c2fbc,2025-03-10,Tire Replacement,4494.11,Radiator,"Thompson, Walters and Merritt",Timothy Whitney,2025-03-17
898c5b0d-1e85-413c-ab3b-f3154c1e3fe4,2025-03-14,AC Repair,3365.47,Radiator,Aguilar-Patrick,Robert Wood,2025-05-01
ed21c001-c835-4098-b9af-a777cf6814ec,2025-03-16,Fuel System Repair,1016.57,Alternator,Washington Group,Juan Cardenas,2025-02-04
fa27ec90-8485-4bf7-b907-5e76a26b0b44,2025-01-25,AC Repair,4804.05,Alternator,Hines Ltd,Kimberly Silva,2025-07-06
3b67a79b-49c7-44dc-a753-aae5f55e04aa,2025-06-17,AC Repair,3016.68,Brake Pads,Reeves-Franklin,Wendy Brown,2025-06-30
73f3adc9-7892-4acb-8234-d477db9c43f8,2025-02-05,Engine Repair,2351.7,Alternator,"Ware, Dawson and Coleman",Timothy Wilson,2025-01-11
e814d406-30e9-4b75-bd26-b5a168aee706,2025-06-30,Battery Replacement,2954.75,Exhaust System,"Gray, Beasley and Thompson",Meghan Hall,2025-05-27
5cad50a7-a636-4a85-9ecf-d2ea5edd4b0f,2025-01-28,Engine Repair,659.98,Radiator,"Robertson, Torres and Garcia",Christy Jackson,2025-03-01
2347bdc5-9aef-4f90-b93e-286b14d63040,2025-05-04,Transmission Repair,2671.0,Alternator,Clark-Lee,Sarah Gilmore,2025-05-07
002a4ab9-a7b0-45ea-81fe-194ed771e861,2025-06-08,Tire Replacement,4543.31,Shock Absorbers,Berger-Shepard,Angelica Cowan,2025-04-08
56590eac-85c6-472d-8ff7-9530ba045fd1,2025-05-25,Brake Service,4380.71,Brake Pads,Smith Ltd,Jessica Lee,2025-01-24
3b157344-eb6d-429e-875b-c388cece380b,2025-01-03,Clutch Replacement,956.57,Timing Belt,"Smith, Rodriguez and Benson",Tina White,2025-04-06
97398323-a228-406c-b082-4128f9e46e17,2025-05-13,Brake Service,3986.92,Timing Belt,Brown PLC,Logan Jackson,2025-05-03
3d1ef7be-2a8d-4af8-85be-269ca3b29769,2025-05-15,Clutch Replacement,2025.14,Exhaust System,Guerrero-Smith,Brendan Galloway,2025-06-15
b7ddac2f-f286-4669-adee-fc11fd40b4b9,2025-05-11,Suspension Repair,950.24,Timing Belt,Wood-Adams,Michael Thompson,2025-04-28
402ac327-c4c5-4b57-b709-bf711037eb96,2025-05-18,Engine Repair,1433.01,Alternator,"Palmer, Camacho and Wilcox",Ann Rodriguez,2025-04-20
4eb66f52-6f68-480d-a49d-2e1d6782b0fb,2025-05-08,Clutch Replacement,2598.22,Timing Belt,"Dominguez, Paul and Barnes",Jason Hughes,2025-02-07
ebfbb28d-693d-4c21-8156-efd6b44e9711,2025-06-29,Fuel System Repair,1870.78,Alternator,Huffman-Carroll,Derek Mclaughlin,2025-01-19
65736342-5716-4f05-9a49-1124a85431f4,2025-03-24,AC Repair,1359.44,Radiator,Martinez-Sanders,Christina Lara,2025-02-21
61553927-b7f5-40ff-9f66-5d03ba27da5c,2025-01-25,Transmission Repair,1786.46,Exhaust System,Smith-Walsh,Scott Glover,2025-02-28
3fa9811c-9120-46d5-b3c7-87ec42d8c63b,2025-05-21,Brake Service,3166.3,Timing Belt,"Collins, Castillo and Ramirez",Robert Brown,2025-01-01
840f0492-feb4-49bf-884b-e89343469d6c,2025-01-16,Fuel System Repair,3911.08,Alternator,"Yang, Shea and Hudson",William Brown,2025-06-17
22da80d2-7fb0-4f8c-99d6-1c8e59584e7d,2025-06-09,AC Repair,4518.86,Alternator,Martinez Group,John Mcgee,2025-06-05
77b0c635-41d8-45ea-b50f-138fc87c553a,2025-01-19,AC Repair,3033.03,Exhaust System,"Smith, Miller and Butler",Charles Silva,2025-04-03
1905923d-4a15-47f9-b750-62392b6ffc56,2025-04-18,Transmission Repair,1542.23,Exhaust System,Smith LLC,Dan Anderson,2025-05-20
a97242ac-40fa-40bf-bc99-16c856488fde,2025-06-01,Transmission Repair,644.2,Brake Pads,Brown-Rollins,John Gallegos,2025-07-05
87dc06c0-b842-42ed-bbc7-be5bd0da4dd6,2025-03-02,Clutch Replacement,2943.11,Brake Pads,Mcconnell-Jones,David Thomas,2025-06-17
b071e2da-f16f-4caa-b54a-b3c4e14934f8,2025-07-07,Brake Service,2289.62,Exhaust System,Meadows PLC,Oscar Fletcher,2025-04-27
392e3814-5f41-4332-81fd-6c7a830ac694,2025-04-01,Suspension Repair,2030.07,Timing Belt,Davis-Johnson,Shelly Sanchez,2025-04-07
b12c2508-8d04-4785-9b75-b77d339c8d21,2025-03-19,Transmission Repair,200.46,Shock Absorbers,Fuller-Villarreal,Craig Murray,2025-07-07
b985337c-f35e-4dfb-a589-b2e5ad9c9835,2025-05-14,Brake Service,4548.87,Radiator,Harris-Baker,Ariana Clayton,2025-01-14
c42b0a75-5dfb-47b5-9906-fc6037117812,2025-06-10,Brake Service,3992.98,Radiator,Lopez-Ramirez,Barbara Bradley,2025-04-28
42df4ea6-f145-4eec-8d09-8b93fa00dd78,2025-02-11,Suspension Repair,2244.45,Alternator,Mora Ltd,Michael Wheeler,2025-05-17
7c67b87a-007a-477b-b2db-e6be5e188f83,2025-01-30,Transmission Repair,3180.33,Exhaust System,"Beltran, Smith and Lambert",Christina Jones,2025-05-10
af24b349-5e13-4daf-826b-3937c4b69af3,2025-04-15,Clutch Replacement,709.59,Timing Belt,"Duffy, Mack and Beard",Cynthia Garcia,2025-03-21
d6cd2761-695e-4f9f-81a9-a7e20fd27556,2025-03-05,Engine Repair,1340.62,Exhaust System,"Young, Smith and Dean",Daniel Compton,2025-03-31
8fdc9785-420f-43cc-9afa-102fce66ccc8,2025-05-31,AC Repair,2246.37,Timing Belt,"May, Weaver and Palmer",Paul Bennett,2025-04-06
